Gene,Accession,t_stat,p_value,q_value,mean_diff,cohen_d,abs_t
Carboxyl Methyltransferase; Aspartate; Alt. Splice 1,HG1400-HT1400_s_at,4.1392667871195625,0.00024735747203071185,0.010601432203943073,277.38383838383834,0.978887159779968,4.1392667871195625
Butyrophilin (BTF4) mRNA,U90546_at,4.142302546012613,0.00024937334225885315,0.010601432203943073,203.04713804713805,0.9763871452023054,4.142302546012613
Succinyl CoA:3-oxoacid CoA transferase precursor (OXCT) mRNA,U62961_at,4.3078048513101885,0.00025448013464776886,0.010734845443218606,95.98653198653199,1.3972639431647007,4.3078048513101885
POLYPOSIS LOCUS PROTEIN 1,M73547_at,4.0548256531214015,0.000257263058103489,0.010788402007175136,258.7474747474747,1.0399824248804324,4.0548256531214015
DNA-dependent protein kinase catalytic subunit (DNA-PKcs) mRNA,U47077_at,4.100131432747829,0.00025997440810964607,0.010838348277272905,143.43434343434345,0.982888610033495,4.100131432747829
HNRPA2B1 Heterogeneous nuclear ribonucleoprotein A2/B1,M29064_at,4.0465863215292845,0.0002630963358719393,0.010904731269947997,820.7070707070707,1.0470575679655603,4.0465863215292845
CMRF35 mRNA,X66171_at,-4.1278671368498845,0.00026783625435445956,0.01103702114042163,-497.2794612794612,-1.2092733067041506,4.1278671368498845
218kD Mi-2 protein,X86691_at,4.064099241667562,0.0002703891242631233,0.011078184292366702,859.925925925926,1.1228481023466625,4.064099241667562
GB DEF = Telomerase reverse transcriptase (hTRT) mRNA,AF015950_at,4.114938876230111,0.00027564679927168437,0.011229063040044788,293.4074074074074,1.2030388704081065,4.114938876230111
14-3-3 PROTEIN TAU,X56468_at,4.028817015058183,0.00027833797801480437,0.011274269575383751,1103.2356902356903,1.027844157401437,4.028817015058183
Transcriptional regulator homolog RPD3 mRNA,U31814_at,4.053997911948289,0.000282538850351157,0.011379770983917504,393.78114478114475,0.9851681724915735,4.053997911948289
Lymphoid-restricted membrane protein (Jaw1) mRNA,U10485_at,4.150905429516951,0.0002909458709467506,0.011396445681205411,1048.4377104377104,0.9502479747919657,4.150905429516951
GAPD Glyceraldehyde-3-phosphate dehydrogenase,D00763_at,4.073484325733668,0.00028643443781158393,0.011396445681205411,1015.1178451178451,0.9713899187293827,4.073484325733668
Sm protein F,X85372_at,4.034298800685372,0.0002886333180986449,0.011396445681205411,519.3468013468014,0.9931489635965548,4.034298800685372
Calcineurin A catalytic subunit [human; testis; mRNA; 2134 nt],S46622_at,4.02105254958933,0.0002907316576286854,0.011396445681205411,126.8114478114478,1.0791454809238121,4.02105254958933
MEF2A gene (myocyte-specific enhancer factor 2A; C9 form) extracted from Human myocyte-specific enhancer factor 2A (MEF2A) gene; first coding,U49020_cds2_s_at,4.1491694960657135,0.00028692635665900204,0.011396445681205411,418.5791245791246,0.9523985598170864,4.1491694960657135
SRP54 Signal recognition particle 54 kD protein,U51920_at,4.000219463565467,0.00030425819485956274,0.011852768694829631,103.88215488215488,1.0587866158035346,4.000219463565467
130 KD LEUCINE-RICH PROTEIN,M92439_at,4.039048429707641,0.0003109571477593651,0.012047899491176708,172.95286195286192,0.9667262816959716,4.039048429707641
mRNA; clone HH109 (screened by the monoclonal antibody of insulin receptor substrate-1 (IRS-1)),D23673_at,4.043374620882719,0.0003137920256582347,0.012074172049889123,703.5488215488215,1.1564405501024442,4.043374620882719
PFKL Phosphofructokinase (liver type),X15573_at,4.255382374587988,0.0003156025968555718,0.012074172049889123,1587.818181818182,1.4063611014048514,4.255382374587988
Translational initiation factor 2 beta subunit (elF-2-beta) mRNA,M29536_at,3.9971295681869172,0.0003170630170415796,0.012074172049889123,402.7003367003366,0.9900554771557764,3.9971295681869172
MCM3 Minichromosome maintenance deficient (S. cerevisiae) 3,X62153_s_at,3.9940435331549713,0.0003184099236048752,0.012074172049889123,486.86195286195283,1.0813078311640387,3.9940435331549713
CSF1 Colony-stimulating factor 1 (M-CSF),M37435_at,-4.52872185752518,0.0003234050987889501,0.012198703435272091,-301.0774410774411,-1.7268931609833715,4.52872185752518
Putative splice factor transformer2-beta mRNA,U68063_at,3.9933038277621296,0.00032626408319522127,0.01224177183736175,709.1717171717171,0.9811918305821512,3.9933038277621296
TCL1 gene (T cell leukemia) extracted from H.sapiens mRNA for Tcell leukemia/lymphoma 1,X82240_rna1_at,4.132081927952202,0.00033000702894268966,0.012317382771374003,4157.367003367003,0.9361151390430337,4.132081927952202
Clone 23612 mRNA sequence,U90902_at,3.9627328726400917,0.000348517433588597,0.012548387798248021,97.58922558922559,1.0728011130824697,3.9627328726400917
GUANYLATE CYCLASE SOLUBLE; BETA-1 CHAIN,X66533_at,4.05537921184171,0.00034357352354709653,0.012548387798248021,168.02020202020202,0.9418339565659402,4.05537921184171
SERYL-TRNA SYNTHETASE,X91257_at,4.074878776244491,0.0003483207897206706,0.012548387798248021,454.75757575757586,1.2333705652285774,4.074878776244491
Transcription factor NFATx mRNA,L41067_at,3.958952967459782,0.0003475370936399008,0.012548387798248021,302.35016835016836,1.0611873746224414,3.958952967459782
X-LINKED HELICASE II,U72936_s_at,4.071706459320246,0.0003407351668551401,0.012548387798248021,387.2020202020202,0.9399168981122827,4.071706459320246
Activin type II receptor,X77533_at,4.117592626582931,0.0003465268155904768,0.012548387798248021,172.74747474747474,1.281511638822084,4.117592626582931
Ndr protein kinase,Z35102_at,3.9621024898127697,0.0003460411499430083,0.012548387798248021,271.7474747474747,1.0659848837578842,3.9621024898127697
MHC-encoded proteasome subunit gene LAMP7-E1 gene (proteasome subunit LMP7) extracted from H.sapiens gene for major histocompatibility complex encoded proteasome subunit LMP7,Z14982_rna1_at,3.954432109275474,0.00035375467644112904,0.012672950192707583,766.8181818181818,1.0638281720435976,3.954432109275474
PTMA Prothymosin alpha,M26708_s_at,4.119266533613355,0.0003703741447318774,0.013136304864644547,2033.2154882154882,1.3047060358751235,4.119266533613355
Non-histone chromosomal protein (NHC) mRNA,U90549_at,3.9483007885395103,0.00036878654041752336,0.013136304864644547,402.0942760942761,0.9730042117499653,3.9483007885395103
TRANSFORMATION-SENSITIVE PROTEIN IEF SSP 3521,M86752_at,3.9956698273946825,0.00037377205517255036,0.013191192976856989,844.4781144781145,1.158856231223932,3.9956698273946825
PTGIR Prostaglandin I2 (prostacyclin) receptor (IP),D38128_at,4.445455819318323,0.00037981269874749453,0.013338348420546249,836.7171717171717,1.6895925051208982,4.445455819318323
SNRPE Small nuclear ribonucleoprotein polypeptide E,M21259_at,3.9589517365428186,0.00038354489299988653,0.013403389912726427,1078.0235690235688,0.9517327484558401,3.9589517365428186
KIAA0143 gene; partial cds,D63477_at,3.938224615065046,0.00039082294167521993,0.013475041051528218,119.44107744107745,1.0922245090133142,3.938224615065046
KIAA0257 gene; partial cds,D87446_at,3.923924085863723,0.0003913807070753497,0.013475041051528218,177.44107744107743,0.9720473061879059,3.923924085863723
Transcriptional repressor (CTCF) mRNA,U25435_at,3.91391715082676,0.0003931559179012301,0.013475041051528218,208.5757575757576,1.0426938314504015,3.91391715082676
FARNESYL-DIPHOSPHATE FARNESYLTRANSFERASE,X69141_at,3.9142386634161963,0.0003929785887010877,0.013475041051528218,240.89562289562286,0.9851220613209795,3.9142386634161963
SDC2 Syndecan 2 (heparan sulfate proteoglycan 1; cell surface-associated; fibroglycan),J04621_at,4.109230215569981,0.0003952139517299713,0.013480766803267777,82.35353535353535,1.3141448362778698,4.109230215569981
CD22 CD22 antigen,X59350_at,4.098160346294383,0.00040333464400779434,0.0134994022400543,988.8282828282828,1.3080811480834331,4.098160346294383
KIAA0239 gene; partial cds,D87076_at,4.102463844288299,0.000399121910855909,0.0134994022400543,511.27272727272725,1.3096014890298682,4.102463844288299
DEAD box RNA helicase-like protein mRNA,U28042_at,3.9163825999428874,0.0004004804489843736,0.0134994022400543,98.43434343434343,1.0641025660281134,3.9163825999428874
UMPS gene extracted from Human UMP synthase mRNA,J03626_rna1_s_at,3.909764484453685,0.00040165497337498694,0.0134994022400543,91.63299663299662,1.0503011066905579,3.909764484453685
MULTIFUNCTIONAL AMINOACYL-TRNA SYNTHETASE,X54326_at,3.9020093041546104,0.0004087653530299595,0.013553898612793401,115.74074074074076,0.9787266455835776,3.9020093041546104
ERPROT 213-21 mRNA,U94836_at,4.077159967625419,0.00040844051691423726,0.013553898612793401,345.1986531986532,1.288053671424389,4.077159967625419
RASA1 GTPase-activating protein ras p21 (RASA),M23379_at,3.8875906794938158,0.00041863428067971946,0.013816869384100554,198.16498316498317,1.0154095927464255,3.8875906794938158
CaM kinase II isoform mRNA,U81554_at,-4.0236875053816545,0.0004237558809271591,0.01392145472410008,-261.43097643097644,-1.23769271948837,4.0236875053816545
KIAA0179 gene; partial cds,D80001_at,3.935384011983174,0.00043811236278534907,0.014327078138975933,167.24242424242425,0.9298906716681955,3.935384011983174
CALM1 Calmodulin 1 (phosphorylase kinase; delta),M19311_s_at,3.891972413238184,0.0004419706844088761,0.014387255749547388,2821.558922558923,0.9508762483803307,3.891972413238184
GTF2E1 General transcription factor TFIIE alpha subunit; 56 kD,X63468_at,3.862344296067882,0.0004500508067790875,0.014529774503839195,89.64983164983164,0.992413132064548,3.862344296067882
CAB3b mRNA for calcium channel beta3 subunit,U07139_at,3.948185830633615,0.000450425047741403,0.014529774503839195,195.2962962962963,1.1658334079152373,3.948185830633615
Soluble protein Jagged mRNA; partial cds,U73936_at,-4.204924056257044,0.000462318927767275,0.014846268630868933,-57.255892255892256,-1.4765169297704979,4.204924056257044
CANX Calnexin,D50310_at,-4.223276372418501,0.0004731375714724958,0.015125550435100549,-2302.848484848485,-1.5064808047271907,4.223276372418501
Canalicular multispecific organic anion transporter (cMOAT); gene,U49248_at,3.889071828221622,0.00047684405695615185,0.015138208484881878,86.04713804713805,1.1067588417864038,3.889071828221622
FNTA Farnesyltransferase; CAAX box; alpha,L00634_s_at,3.8434853301402954,0.0004777804613688347,0.015138208484881878,171.07070707070707,1.0138294530971435,3.8434853301402954
Tubulin-folding cofactor E mRNA,U61232_at,4.005282258521862,0.00048456761367269657,0.015285320875542716,89.75420875420878,1.2607617988374031,4.005282258521862
LYN V-yes-1 Yamaguchi sarcoma viral related oncogene homolog,M16038_at,-4.931507115874282,0.0005116528851266569,0.015859014861164943,-1436.2659932659933,-2.6473072975866647,4.931507115874282
(clone s153) mRNA fragment,L40391_at,3.8380170081144875,0.0005086716687348357,0.015859014861164943,617.1818181818182,1.0525667143526316,3.8380170081144875
KIAA0184 gene; partial cds,D80006_at,3.84731947880785,0.0005109703702583896,0.015859014861164943,483.6734006734007,0.9333036657964686,3.84731947880785
Clone 23733 mRNA,U79274_at,3.88111072218088,0.0005081615682672287,0.015859014861164943,334.6936026936027,0.9174266231856951,3.88111072218088
KIAA0128 gene; partial cds,D50918_at,4.016863419764163,0.0005193754586584597,0.0159307436771052,531.6632996632998,1.2976582388154254,4.016863419764163
GB DEF = HIV-1 Nef interacting protein (Nip7-1) mRNA; partial cds,U83843_at,3.811441915518188,0.0005206709604103676,0.0159307436771052,315.2390572390572,0.9860616036600508,3.811441915518188
Dynamitin mRNA,U50733_at,3.853631551619082,0.0005204233304163793,0.0159307436771052,318.2255892255892,0.9238217995559374,3.853631551619082
HOX 2.2 gene extracted from Human Hox2.2 gene for a homeobox protein,X58431_rna2_s_at,-4.530662050554433,0.0005283716795112332,0.016097272236049495,-393.56228956228955,-1.9603447759048225,4.530662050554433
CSTF1 Cleavage stimulation factor; 3' pre-RNA; subunit 1; 50kD,L02547_at,4.055567000620631,0.000531745618571596,0.01613112559488046,60.18181818181818,1.3508981958204604,4.055567000620631
SNRPN Small nuclear ribonucleoprotein polypeptide N,J04615_at,3.9627268748562114,0.0005453183532255593,0.01647277347519073,1534.6296296296296,1.2503138727120962,3.9627268748562114
GB DEF = Polyadenylate binding protein II,Z48501_s_at,-4.228709593240435,0.0005476690796264203,0.01647397834876266,-5210.710437710439,-1.569004494215955,4.228709593240435
Death domain containing protein CRADD mRNA,U84388_at,3.7918377621915456,0.0005578056281457462,0.016708387911979095,147.11784511784512,0.9557914631407274,3.7918377621915456
VHL binding protein-1 (VBP-1) mRNA; partial cds,U56833_at,3.7832693276009635,0.0005646590795029069,0.016842906183164114,261.3400673400673,0.9758626653105695,3.7832693276009635
Dihydropyrimidinase related protein-2,U97105_at,3.7845365366931536,0.0005735977271016483,0.017038242485448545,708.3333333333334,1.0142605939381801,3.7845365366931536
CD38 CD38 antigen (p45),D84276_at,3.7891144872175753,0.0005882196587224717,0.017400074469014527,133.4915824915825,1.043230525840998,3.7891144872175753
Cdc7-related kinase,AB003698_at,3.758598109992739,0.0006064782331569725,0.017866046794115936,122.010101010101,0.9799811472900088,3.758598109992739
CD24 signal transducer mRNA and 3' region,L33930_s_at,3.892937544774837,0.0006167918739220626,0.017957035462723925,1964.053872053872,0.8817805198984098,3.892937544774837
GB DEF = 26S proteasome-associated pad1 homolog (POH1) mRNA,U86782_at,3.753647903176346,0.0006148387166036592,0.017957035462723925,88.50168350168349,0.9663815328919764,3.753647903176346
GB DEF = Topoisomerase type II (Topo II) mRNA; partial cds,M27504_s_at,3.7789187727297606,0.0006171235360313314,0.017957035462723925,170.35016835016836,1.0513750615064117,3.7789187727297606
KIAA0035 gene; partial cds,D21262_at,3.7973663529285044,0.0006287345184637308,0.018000997518586092,218.73400673400675,0.9018195974613197,3.7973663529285044
MGMT 6-O-methylguanine-DNA methyltransferase (MGMT),M29971_at,3.785716867208837,0.0006283557500593793,0.018000997518586092,194.25589225589226,1.0719482576632797,3.785716867208837
Interferon-gamma induced protein (IFI 16) gene,M63838_s_at,3.8653253126999307,0.0006212375420021031,0.018000997518586092,527.0774410774411,1.1769840844614141,3.8653253126999307
Hepatocyte growth factor-like protein gene,U37055_rna1_s_at,4.28938264817064,0.0006266693456935117,0.018000997518586092,335.6666666666667,1.706162201825514,4.28938264817064
Ionotropic ATP receptor P2X5a mRNA,U49395_at,3.7600733930391774,0.0006375176453594322,0.018107025074770487,551.3434343434344,0.9215097031195777,3.7600733930391774
MHC class I-related protein mRNA,L14848_s_at,4.1609305191182955,0.0006351993606344115,0.018107025074770487,182.54208754208753,1.5441718340997825,4.1609305191182955
LDLC mRNA,Z34975_at,3.7743330995109097,0.0006412710122203129,0.018141353357613535,106.0,1.0632627248425,3.7743330995109097
75 kDa subunit NADH dehydrogenase precursor gene extracted from Human mRNA for mitochondrial 75 kDa iron sulphur protein,X61100_rna1_at,3.764842851789887,0.0006480122695122043,0.018259602645662076,99.1885521885522,1.052458195206004,3.764842851789887
BRCA1-associated RING domain protein (BARD1) mRNA,U76638_at,3.7391853682088847,0.000655609118113876,0.01840093465761347,171.59595959595958,0.9331901505936913,3.7391853682088847
5-HYDROXYTRYPTAMINE 2B RECEPTOR,X77307_at,3.7357341294491264,0.0006716556656183822,0.018777385255660573,67.37373737373737,1.016691689781558,3.7357341294491264
MST1 Macrophage stimulating 1 (hepatocyte growth factor-like),X90846_s_at,3.7801894175423003,0.0006864431392329691,0.018894827950413338,798.2659932659931,1.1024294013928715,3.7801894175423003
Nuclear protein; NP220,D83032_at,3.741018343088189,0.0006890317553290913,0.018894827950413338,295.64646464646466,0.9073493501810478,3.741018343088189
Grb2-associated binder-1 mRNA,U43885_at,3.7146338875204785,0.0006891086080947493,0.018894827950413338,91.7037037037037,0.9747540475096795,3.7146338875204785
Chromosome segregation gene homolog CAS mRNA,U33286_at,3.716562274162436,0.0006848527345506332,0.018894827950413338,245.66666666666669,0.9504180232639675,3.716562274162436
MXS1 Membrane component; X chromosome; surface marker 1,L10373_at,3.7857919088201726,0.0006853174897186013,0.018894827950413338,608.4141414141415,0.8868225854196541,3.7857919088201726
Ras GTPase-activating-like protein (IQGAP1) mRNA,L33075_at,3.835282493561554,0.0006925306860266479,0.018915905213348558,774.4276094276094,1.178556279126315,3.835282493561554
FRAP FK506 binding protein 12-rapamycin associated protein,U30521_at,3.7611042523659193,0.0006975253305213429,0.0189796109972773,1492.6464646464647,0.8922189411386,3.7611042523659193
KIAA0002 gene,D13627_at,3.7078443062145268,0.0007005122754693238,0.018988410691333876,723.8417508417508,0.9570485035427841,3.7078443062145268
L-3-hydroxyacyl-CoA dehydrogenase,X96752_at,3.7074405680015454,0.0007154302593663218,0.019319326965994348,242.84511784511784,0.9272520603885818,3.7074405680015454
Glucocorticoid Receptor; Beta,HG4582-HT4987_at,3.794594063001703,0.0007225855160845231,0.019414787653468324,320.8316498316499,0.8745490242339032,3.794594063001703
